"sku","europska_stevilka_artikla"
"25207500105","3660731291503"
"25207500104","3660731291497"
"25207500101","3660731291480"
"25207500102","3660731291473"
"25207500103","3660731291466"
"25207407705","3660731291398"
"25207407704","3660731291381"
"25207407701","3660731291374"
"25207407702","3660731291367"
"25207407703","3660731291350"
"25207407714","3660731291343"
"25207407713","3660731291336"
"25207423505","3660731291329"
"25207423504","3660731291312"
"25207423501","3660731291305"
"25207423502","3660731291299"
"25207423503","3660731291282"
"25207423513","3660731291275"
"25207400405","3660731291268"
"25207400404","3660731291251"
"25207400401","3660731291244"
"25207400402","3660731291237"
"25207400403","3660731291220"
"25207400413","3660731291213"
"25207435605","3660731291206"
"25207435604","3660731291190"
"25207435601","3660731291183"
"25207435602","3660731291176"
"25207435603","3660731291169"
"25207435613","3660731291152"
"25207429005","3660731291145"
"25207429004","3660731291138"
"25207429001","3660731291121"
"25207429002","3660731291114"
"25207429003","3660731291107"
"25207429014","3660731291091"
"25207429013","3660731291084"
"252074n1105","3660731291077"
"252074n1104","3660731291060"
"252074n1101","3660731291053"
"252074n1102","3660731291046"
"252074n1103","3660731291039"
"252074n1114","3660731291022"
"252074n1113","3660731291015"
"25207400105","3660731291008"
"25207400104","3660731290995"
"25207400101","3660731290988"
"25207400102","3660731290971"
"25207400103","3660731290964"
"25207400114","3660731290957"
"25207400113","3660731290940"
"25208323505","3660731290582"
"25208307705","3660731290575"
"252083r6405","3660731290568"
"25208329005","3660731290551"
"25208300205","3660731290544"
"25208360005","3660731290537"
"25208309305","3660731290520"
"25208345005","3660731290513"
"25208300405","3660731290506"
"25208300105","3660731290490"
"25208323504","3660731290483"
"25208307704","3660731290476"
"252083r6404","3660731290469"
"25208329004","3660731290452"
"25208300204","3660731290445"
"25208360004","3660731290438"
"25208309304","3660731290421"
"25208345004","3660731290414"
"25208300404","3660731290407"
"25208300104","3660731290391"
"25208323501","3660731290384"
"25208307701","3660731290377"
"252083r6401","3660731290360"
"25208329001","3660731290353"
"25208300201","3660731290346"
"25208360001","3660731290339"
"25208309301","3660731290322"
"25208345001","3660731290315"
"25208300401","3660731290308"
"25208300101","3660731290292"
"25208323502","3660731290285"
"25208307702","3660731290278"
"252083r6402","3660731290261"
"25208329002","3660731290254"
"25208300202","3660731290247"
"25208360002","3660731290230"
"25208309302","3660731290223"
"25208345002","3660731290216"
"25208300402","3660731290209"
"25208300102","3660731290193"
"25208323503","3660731290186"
"25208307703","3660731290179"
"252083r6403","3660731290162"
"25208329003","3660731290155"
"25208300203","3660731290148"
"25208360003","3660731290131"
"25208309303","3660731290124"
"25208345003","3660731290117"
"25208300403","3660731290100"
"25208300103","3660731290094"
"25208723505","3660731290087"
"25208707705","3660731290070"
"252087r6405","3660731290063"
"25208729005","3660731290056"
"25208700205","3660731290049"
"25208760005","3660731290032"
"25208709305","3660731290025"
"25208745005","3660731290018"
"25208700405","3660731290001"
"25208700105","3660731289999"
"25208723504","3660731289982"
"25208707704","3660731289975"
"252087r6404","3660731289968"
"25208729004","3660731289951"
"25208700204","3660731289944"
"25208760004","3660731289937"
"25208709304","3660731289920"
"25208745004","3660731289913"
"25208700404","3660731289906"
"25208700104","3660731289890"
"25208723501","3660731289883"
"25208707701","3660731289876"
"252087r6401","3660731289869"
"25208729001","3660731289852"
"25208700201","3660731289845"
"25208760001","3660731289838"
"25208709301","3660731289821"
"25208745001","3660731289814"
"25208700401","3660731289807"
"25208700101","3660731289791"
"25208723502","3660731289784"
"25208707702","3660731289777"
"252087r6402","3660731289760"
"25208729002","3660731289753"
"25208700202","3660731289746"
"25208760002","3660731289739"
"25208709302","3660731289722"
"25208745002","3660731289715"
"25208700402","3660731289708"
"25208700102","3660731289692"
"25208723503","3660731289685"
"25208707703","3660731289678"
"252087r6403","3660731289661"
"25208729003","3660731289654"
"25208700203","3660731289647"
"25208760003","3660731289630"
"25208709303","3660731289623"
"25208745003","3660731289616"
"25208700403","3660731289609"
"25208700103","3660731289593"
"25208723513","3660731289586"
"25208707713","3660731289579"
"252087r6413","3660731289562"
"25208729013","3660731289555"
"25208700213","3660731289548"
"25208760013","3660731289531"
"25208709313","3660731289524"
"25208745013","3660731289517"
"25208700413","3660731289500"
"25208700113","3660731289494"
"252109r7105","3660731287636"
"252109r7100","3660731287629"
"252109r7104","3660731287612"
"252109r7102","3660731287605"
"252109r7103","3660731287599"
"252109r7113","3660731287582"
"25210952005","3660731287575"
"25210952004","3660731287568"
"25210952001","3660731287551"
"25210952002","3660731287544"
"25210952003","3660731287537"
"25210952013","3660731287520"
"25210945005","3660731287445"
"25210945000","3660731287438"
"25210945004","3660731287421"
"25210945001","3660731287414"
"25210945002","3660731287407"
"25210945003","3660731287391"
"25210945013","3660731287384"
"25210929005","3660731287377"
"25210929000","3660731287360"
"25210929004","3660731287353"
"25210929001","3660731287346"
"25210929002","3660731287339"
"25210929003","3660731287322"
"25210929013","3660731287315"
"25210900405","3660731287247"
"25210900400","3660731287230"
"25210900404","3660731287223"
"25210900401","3660731287216"
"25210900402","3660731287209"
"25210900403","3660731287193"
"25210900413","3660731287186"
"25210923800","3660731287179"
"25210923804","3660731287162"
"25210923801","3660731287155"
"25210923802","3660731287148"
"25210923803","3660731287131"
"25210923813","3660731287124"
"252084r6405","3660731287100"
"252084r6400","3660731287094"
"252084r6404","3660731287087"
"252084r6401","3660731287070"
"252084r6402","3660731287063"
"252084r6403","3660731287056"
"252084r6413","3660731287049"
"25208407705","3660731287032"
"25208407700","3660731287025"
"25208407704","3660731287018"
"25208407701","3660731287001"
"25208407702","3660731286998"
"25208407703","3660731286981"
"25208407713","3660731286974"
"25208429005","3660731286967"
"25208429000","3660731286950"
"25208429004","3660731286943"
"25208429001","3660731286936"
"25208429002","3660731286929"
"25208429003","3660731286912"
"25208429013","3660731286905"
"25208400205","3660731286899"
"25208400200","3660731286882"
"25208400204","3660731286875"
"25208400201","3660731286868"
"25208400202","3660731286851"
"25208400203","3660731286844"
"25208400213","3660731286837"
"252085r6405","3660731286479"
"252085r6400","3660731286462"
"252085r6404","3660731286455"
"252085r6401","3660731286448"
"252085r6402","3660731286431"
"252085r6403","3660731286424"
"25208507705","3660731286417"
"25208507700","3660731286400"
"25208507704","3660731286394"
"25208507701","3660731286387"
"25208507702","3660731286370"
"25208507703","3660731286363"
"25208500202","3660731286356"
"25208529005","3660731286349"
"25208529000","3660731286332"
"25208529004","3660731286325"
"25208529001","3660731286318"
"25208529002","3660731286301"
"25208529003","3660731286295"
"25208500205","3660731286288"
"25208500200","3660731286271"
"25208500204","3660731286264"
"25208500201","3660731286257"
"25208500203","3660731286240"
"25210900205","3660731286233"
"25210900200","3660731286226"
"25210900204","3660731286172"
"25210900201","3660731286134"
"25210900202","3660731286127"
"25210900203","3660731286110"
"25210900213","3660731286103"
"25211704405","3660731283133"
"25211704400","3660731283126"
"25211704404","3660731283119"
"25211704401","3660731283102"
"25211704402","3660731283096"
"25211704403","3660731283089"
"25211704503","3660731283072"
"25211704505","3660731283065"
"25211704500","3660731283058"
"25211704504","3660731283041"
"25211704501","3660731283034"
"25211704502","3660731283027"
"25211702205","3660731283010"
"25211702200","3660731283003"
"25211702204","3660731282990"
"25211702201","3660731282983"
"25211702202","3660731282976"
"25211702203","3660731282969"
"25211709305","3660731282952"
"25211709300","3660731282945"
"25211709304","3660731282938"
"25211709301","3660731282921"
"25211709302","3660731282914"
"25211709303","3660731282907"
"25211708705","3660731282891"
"25211708700","3660731282884"
"25211708704","3660731282877"
"25211708701","3660731282860"
"25211708702","3660731282853"
"25211708703","3660731282846"
"25211708605","3660731282839"
"25211708600","3660731282822"
"25211708604","3660731282815"
"25211708601","3660731282808"
"25211708602","3660731282792"
"25211708603","3660731282785"
"25211745005","3660731282778"
"25211745000","3660731282761"
"25211745004","3660731282754"
"25211745001","3660731282747"
"25211745002","3660731282730"
"25211745003","3660731282723"
"25211700405","3660731282716"
"25211700400","3660731282709"
"25211700404","3660731282693"
"25211700401","3660731282686"
"25211700402","3660731282679"
"25211700403","3660731282662"
"25211700201","3660731282655"
"25211700205","3660731282648"
"25211700200","3660731282631"
"25211700204","3660731282624"
"25211700202","3660731282617"
"25211700203","3660731282600"
"25211700105","3660731282587"
"25211700100","3660731282570"
"25211700104","3660731282563"
"25211700101","3660731282556"
"25211700102","3660731282549"
"25211700103","3660731282532"
"25207304405","3660731282525"
"25207304404","3660731282518"
"25207304401","3660731282501"
"25207304402","3660731282495"
"25207304403","3660731282488"
"25207304413","3660731282464"
"25207304505","3660731282457"
"25207304504","3660731282440"
"25207304501","3660731282433"
"25207304502","3660731282426"
"25207304503","3660731282419"
"25207304513","3660731282402"
"25207302205","3660731282396"
"25207302204","3660731282389"
"25207302201","3660731282372"
"25207302202","3660731282365"
"25207302203","3660731282358"
"25207302213","3660731282341"
"25207309301","3660731282327"
"25207309305","3660731282310"
"25207309304","3660731282303"
"25207309302","3660731282297"
"25207309303","3660731282280"
"25207309313","3660731282273"
"25207308705","3660731282259"
"25207308704","3660731282242"
"25207308701","3660731282235"
"25207308702","3660731282228"
"25207308703","3660731282211"
"25207308713","3660731282204"
"25207308605","3660731282181"
"25207308604","3660731282174"
"25207308601","3660731282167"
"25207308602","3660731282150"
"25207308603","3660731282143"
"25207308613","3660731282136"
"25207345005","3660731282129"
"25207345004","3660731282112"
"25207345001","3660731282105"
"25207345002","3660731282099"
"25207345003","3660731282082"
"25207345013","3660731282075"
"25207300405","3660731282051"
"25207300404","3660731282044"
"25207300401","3660731282037"
"25207300402","3660731282020"
"25207300403","3660731282013"
"25207300413","3660731282006"
"25207300205","3660731281993"
"25207300204","3660731281986"
"25207300201","3660731281979"
"25207300202","3660731281962"
"25207300203","3660731281955"
"25207300213","3660731281948"
"25207300105","3660731281931"
"25207300102","3660731281924"
"25207300104","3660731281900"
"25207300101","3660731281894"
"25207300103","3660731281887"
"25207300113","3660731281870"
"25207204505","3660731281863"
"25207204500","3660731281856"
"25207204504","3660731281849"
"25207204501","3660731281825"
"25207204502","3660731281818"
"25207204503","3660731281801"
"25207208605","3660731281795"
"25207208600","3660731281788"
"25207208604","3660731281771"
"25207208601","3660731281764"
"25207208602","3660731281757"
"25207208603","3660731281740"
"25207202205","3660731281733"
"25207202200","3660731281726"
"25207202204","3660731281719"
"25207202201","3660731281702"
"25207202202","3660731281696"
"25207202203","3660731281689"
"25207245005","3660731281672"
"25207245000","3660731281665"
"25207245004","3660731281658"
"25207245001","3660731281641"
"25207245002","3660731281634"
"25207245003","3660731281627"
"25207200405","3660731281610"
"25207200400","3660731281603"
"25207200404","3660731281597"
"25207200401","3660731281580"
"25207200402","3660731281573"
"25207200403","3660731281566"
"25207200205","3660731281559"
"25207200200","3660731281542"
"25207200204","3660731281535"
"25207200201","3660731281511"
"25207200202","3660731281504"
"25207200203","3660731281498"
"25207200105","3660731281306"
"25207200100","3660731281283"
"25207200104","3660731281276"
"25207200101","3660731281269"
"25207200102","3660731281252"
"25207200103","3660731281245"
"25207104505","3660731281191"
"25207104504","3660731281184"
"25207104501","3660731281177"
"25207104502","3660731281160"
"25207104503","3660731281153"
"25207104513","3660731281146"
"25207108605","3660731281108"
"25207108604","3660731281092"
"25207108601","3660731281085"
"25207108602","3660731281061"
"25207108603","3660731281054"
"25207108613","3660731281030"
"25207102205","3660731280965"
"25207102204","3660731280958"
"25207102201","3660731280941"
"25207102202","3660731280927"
"25207102203","3660731280903"
"25207102213","3660731280880"
"25207145005","3660731280842"
"25207145004","3660731280835"
"25207145001","3660731280828"
"25207145002","3660731280811"
"25207145003","3660731280804"
"25207145013","3660731280798"
"25207100405","3660731280781"
"25207100404","3660731280774"
"25207100401","3660731280767"
"25207100402","3660731280750"
"25207100403","3660731280743"
"25207100413","3660731280736"
"25207100205","3660731280729"
"25207100204","3660731280712"
"25207100201","3660731280705"
"25207100202","3660731280699"
