"sku","tip_velikosti"
"020619i9705","all"
"020619i9713","all"
"02062000101","all"
"02062000102","all"
"02062000103","all"
"02062000104","all"
"02062000105","all"
"02062000113","all"
"02062100101","all"
"02062100102","all"
"02062100103","all"
"02062100104","all"
"02062100105","all"
"02062100113","all"
"02062200101","all"
"02062200102","all"
"02062200103","all"
"02062200104","all"
"02062200105","all"
"02062200113","all"
"02062300101","all"
"02062300102","all"
"02062300103","all"
"02062300104","all"
"02062300105","all"
"02062300113","all"
"02062400101","all"
"02062400102","all"
"02062400103","all"
"02062400104","all"
"02062400105","all"
"02062400113","all"
"02062500101","all"
"02062500102","all"
"02062500103","all"
"02062500104","all"
"02062500105","all"
"02062600100","all"
"02062600101","all"
"02062600102","all"
"02062600103","all"
"02062600104","all"
"02062600105","all"
"020628e7600","all"
"020628e7601","all"
"020628e7602","all"
"020628e7603","all"
"020628e7604","all"
"020628e7605","all"
"020628e7700","all"
"020628e7701","all"
"020628e7702","all"
"020628e7703","all"
"020628e7704","all"
"020628e7705","all"
"020629e7601","all"
"020629e7602","all"
"020629e7603","all"
"020629e7604","all"
"020629e7605","all"
"020629e7613","all"
"020629e7701","all"
"020629e7702","all"
"020629e7703","all"
"020629e7704","all"
"020629e7705","all"
"020629e7713","all"
"02063784400","all"
"02063784401","all"
"02063784402","all"
"02063784403","all"
"02063784404","all"
"02063784405","all"
"02063787400","all"
"02063787401","all"
"02063787402","all"
"02063787403","all"
"02063787404","all"
"02063787405","all"
"02063788800","all"
"02063788801","all"
"02063788802","all"
"02063788803","all"
"02063788804","all"
"02063788805","all"
"02063794100","all"
"02063794101","all"
"02063794102","all"
"02063794103","all"
"02063794104","all"
"02063794105","all"
"02063884401","all"
"02063884402","all"
"02063884403","all"
"02063884404","all"
"02063884405","all"
"02063884413","all"
"02063888801","all"
"02063888802","all"
"02063888803","all"
"02063888804","all"
"02063888805","all"
"02063888813","all"
"02063894101","all"
"02063894102","all"
"02063894103","all"
"02063894104","all"
"02063894105","all"
"02063894113","all"
"020639s2200","all"
"020639s2201","all"
"020639s2202","all"
"020639s2203","all"
"020639s2204","all"
"020639s2205","all"
"020639s2300","all"
"020639s2301","all"
"020639s2302","all"
"020639s2303","all"
"020639s2304","all"
"020639s2305","all"
"020639s2400","all"
"020639s2401","all"
"020639s2402","all"
"020639s2403","all"
"020639s2404","all"
"020639s2405","all"
"020639s2500","all"
"020639s2501","all"
"020639s2502","all"
"020639s2503","all"
"020639s2504","all"
"020639s2505","all"
"020639s2600","all"
"020639s2601","all"
"020639s2602","all"
"020639s2603","all"
"020639s2604","all"
"020639s2605","all"
"020640s2201","all"
"020640s2202","all"
"020640s2203","all"
"020640s2204","all"
"020640s2205","all"
"020640s2213","all"
"020640s2301","all"
"020640s2302","all"
"020640s2303","all"
"020640s2304","all"
"020640s2305","all"
"020640s2313","all"
"020640s2401","all"
"020640s2402","all"
"020640s2403","all"
"020640s2404","all"
"020640s2405","all"
"020640s2413","all"
"020640s2601","all"
"020640s2602","all"
"020640s2603","all"
"020640s2604","all"
"020640s2605","all"
"020640s2613","all"
"02064100100","all"
"02064100101","all"
"02064100102","all"
"02064100103","all"
"02064100104","all"
"02064100105","all"
"02064100113","all"
"02064100200","all"
"02064100201","all"
"02064100202","all"
"02064100203","all"
"02064100204","all"
"02064100205","all"
"02064100213","all"
"02064100300","all"
"02064100301","all"
"02064100302","all"
"02064100303","all"
"02064100304","all"
"02064100305","all"
"02064100313","all"
"02064100400","all"
"02064100401","all"
"02064100402","all"
"02064100403","all"
"02064100404","all"
"02064100405","all"
"02064100413","all"
"02064102500","all"
"02064102501","all"
"02064102502","all"
"02064102503","all"
"02064102504","all"
"02064102505","all"
"02064102513","all"
"02064104200","all"
"02064104201","all"
"02064104202","all"
"02064104203","all"
"02064104204","all"
"02064104205","all"
"02064104213","all"
"02064105000","all"
"02064105001","all"
"02064105002","all"
"02064105003","all"
"02064105004","all"
"02064105005","all"
"02064105013","all"
"02064105400","all"
"02064105401","all"
"02064105402","all"
"02064105403","all"
"02064105404","all"
"02064105405","all"
"02064105413","all"
"02064120000","all"
"02064120001","all"
"02064120002","all"
"02064120003","all"
"02064120004","all"
"02064120005","all"
"02064120013","all"
"02064123500","all"
"02064123501","all"
"02064123502","all"
"02064123503","all"
"02064123504","all"
"02064123505","all"
"02064123513","all"
"020641m0800","all"
"020641m0801","all"
"020641m0802","all"
"020641m0803","all"
"020641m0804","all"
"020641m0805","all"
"020641m0813","all"
"02064200101","all"
"02064200102","all"
"02064200103","all"
"02064200104","all"
"02064200105","all"
"02064200113","all"
"02064200114","all"
"02064200115","all"
"02064200116","all"
"02064200201","all"
"02064200202","all"
"02064200203","all"
"02064200204","all"
"02064200205","all"
"02064200213","all"
"02064200214","all"
"02064200215","all"
"02064200216","all"
"02064200301","all"
"02064200302","all"
"02064200303","all"
"02064200304","all"
"02064200305","all"
"02064200313","all"
"02064200314","all"
"02064200315","all"
"02064200316","all"
"02064200401","all"
"02064200402","all"
"02064200403","all"
"02064200404","all"
"02064200405","all"
"02064200413","all"
"02064200414","all"
"02064200415","all"
"02064200416","all"
"02064202501","all"
"02064202502","all"
"02064202503","all"
"02064202504","all"
"02064202505","all"
"02064202513","all"
"02064202514","all"
"02064202515","all"
"02064202516","all"
"02064204201","all"
"02064204202","all"
"02064204203","all"
"02064204204","all"
"02064204205","all"
"02064204213","all"
"02064204214","all"
"02064204215","all"
"02064204216","all"
"02064205001","all"
"02064205002","all"
"02064205003","all"
"02064205004","all"
"02064205005","all"
"02064205013","all"
"02064205014","all"
"02064205015","all"
"02064205016","all"
"02064205401","all"
"02064205402","all"
"02064205403","all"
"02064205404","all"
"02064205405","all"
"02064205413","all"
"02064205414","all"
"02064205415","all"
"02064205416","all"
"02064220001","all"
"02064220002","all"
"02064220003","all"
"02064220004","all"
"02064220005","all"
"02064220013","all"
"02064220014","all"
"02064220015","all"
"02064220016","all"
"02064223501","all"
"02064223502","all"
"02064223503","all"
"02064223504","all"
"02064223505","all"
"02064223513","all"
"02064223514","all"
"02064223515","all"
"02064223516","all"
"020642m0801","all"
"020642m0802","all"
"020642m0803","all"
"020642m0804","all"
"020642m0805","all"
"020642m0813","all"
"020642m0814","all"
"020642m0815","all"
"020642m0816","all"
"02064300100","all"
"02064300101","all"
"02064300102","all"
"02064300103","all"
"02064300104","all"
"02064300105","all"
"02064300113","all"
"02064300200","all"
"02064300201","all"
"02064300202","all"
"02064300203","all"
"02064300204","all"
"02064300205","all"
"02064300213","all"
"02064300300","all"
"02064300301","all"
"02064300302","all"
"02064300303","all"
"02064300304","all"
"02064300305","all"
"02064300313","all"
"02064300400","all"
"02064300401","all"
"02064300402","all"
"02064300403","all"
"02064300404","all"
"02064300405","all"
"02064300413","all"
"02064302500","all"
"02064302501","all"
"02064302502","all"
"02064302503","all"
"02064302504","all"
"02064302505","all"
"02064302513","all"
"02064304200","all"
"02064304201","all"
"02064304202","all"
"02064304203","all"
"02064304204","all"
"02064304205","all"
"02064304213","all"
"02064305000","all"
"02064305001","all"
"02064305002","all"
"02064305003","all"
"02064305004","all"
"02064305005","all"
"02064305013","all"
"02064305400","all"
"02064305401","all"
"02064305402","all"
"02064305403","all"
"02064305404","all"
"02064305405","all"
"02064305413","all"
"02064320000","all"
"02064320001","all"
"02064320002","all"
"02064320003","all"
"02064320004","all"
"02064320005","all"
"02064320013","all"
"02064323500","all"
"02064323501","all"
"02064323502","all"
"02064323503","all"
"02064323504","all"
"02064323505","all"
"02064323513","all"
"020643m0800","all"
"020643m0801","all"
"020643m0802","all"
"020643m0803","all"
"020643m0804","all"
"020643m0805","all"
"020643m0813","all"
"02064400101","all"
"02064400102","all"
"02064400103","all"
"02064400104","all"
"02064400105","all"
"02064400113","all"
"02064400114","all"
"02064400115","all"
"02064400116","all"
"02064400201","all"
"02064400202","all"
"02064400203","all"
"02064400204","all"
"02064400205","all"
"02064400213","all"
"02064400214","all"
"02064400215","all"
"02064400216","all"
"02064400301","all"
"02064400302","all"
"02064400303","all"
"02064400304","all"
"02064400305","all"
"02064400313","all"
"02064400314","all"
"02064400315","all"
"02064400316","all"
"02064400401","all"
"02064400402","all"
"02064400403","all"
"02064400404","all"
"02064400405","all"
"02064400413","all"
"02064400414","all"
"02064400415","all"
"02064400416","all"
"02064402501","all"
"02064402502","all"
"02064402503","all"
"02064402504","all"
"02064402505","all"
"02064402513","all"
"02064402514","all"
"02064402515","all"
"02064402516","all"
"02064404201","all"
"02064404202","all"
"02064404203","all"
"02064404204","all"
"02064404205","all"
"02064404213","all"
"02064404214","all"
"02064404215","all"
"02064404216","all"
"02064405001","all"
"02064405002","all"
"02064405003","all"
"02064405004","all"
"02064405005","all"
"02064405013","all"
"02064405014","all"
"02064405015","all"
"02064405016","all"
"02064405401","all"
"02064405402","all"
"02064405403","all"
"02064405404","all"
"02064405405","all"
"02064405413","all"
"02064405414","all"
"02064405415","all"
"02064405416","all"
"02064420001","all"
"02064420002","all"
"02064420003","all"
"02064420004","all"
"02064420005","all"
"02064420013","all"
"02064420014","all"
"02064420015","all"
"02064420016","all"
"02064423501","all"
"02064423502","all"
"02064423503","all"
"02064423504","all"
"02064423505","all"
"02064423513","all"
"02064423514","all"
"02064423515","all"
"02064423516","all"
"020644m0801","all"
"020644m0802","all"
"020644m0803","all"
"020644m0804","all"
"020644m0805","all"
"020644m0813","all"
"020644m0814","all"
"020644m0815","all"
"020644m0816","all"
"02064500100","all"
"02064500101","all"
"02064500102","all"
"02064500103","all"
"02064500104","all"
"02064500105","all"
"02064500200","all"
"02064500201","all"
"02064500202","all"
"02064500203","all"
"02064500204","all"
"02064500205","all"
"02064514500","all"
"02064514501","all"
"02064514502","all"
"02064514503","all"
"02064514504","all"
"02064514505","all"
"020647r2600","all"
"020647r2601","all"
"020647r2602","all"
"020647r2603","all"
"020647r2604","all"
"020647r2605","all"
"020647r3000","all"
"020647r3001","all"
"020647r3002","all"
"020647r3003","all"
"020647r3004","all"
"020647r3005","all"
"020647r3100","all"
"020647r3101","all"
"020647r3102","all"
"020647r3103","all"
"020647r3104","all"
"020647r3105","all"
"020647r3300","all"
"020647r3301","all"
"020647r3302","all"
"020647r3303","all"
"020647r3304","all"
"020647r3305","all"
"020648r3001","all"
"020648r3002","all"
"020648r3003","all"
"020648r3004","all"
"020648r3005","all"
"020648r3013","all"
"020648r3101","all"
"020648r3102","all"
"020648r3103","all"
"020648r3104","all"
"020648r3105","all"
"020648r3113","all"
"020648r3301","all"
"020648r3302","all"
"020648r3303","all"
"020648r3304","all"
"020648r3305","all"
"020648r3313","all"
"02065600200","all"
"02065600201","all"
"02065600202","all"
"02065600203","all"
"02065600204","all"
"02065600205","all"
"02065600300","all"
"02065600301","all"
"02065600302","all"
"02065600303","all"
"02065600304","all"
"02065600305","all"
"02065600400","all"
"02065600401","all"
"02065600402","all"
"02065600403","all"
"02065600404","all"
"02065600405","all"
"02065602100","all"
"02065602101","all"
"02065602102","all"
"02065602103","all"
"02065602104","all"
"02065602105","all"
"02065602400","all"
"02065602401","all"
"02065602402","all"
"02065602403","all"
"02065602404","all"
"02065602405","all"
"02065603300","all"
"02065603301","all"
"02065603302","all"
"02065603303","all"
"02065603304","all"
"02065603305","all"
"02065603400","all"
"02065603401","all"
"02065603402","all"
"02065603403","all"
"02065603404","all"
"02065603405","all"
"02065605000","all"
"02065605001","all"
"02065605002","all"
"02065605003","all"
"02065605004","all"
"02065605005","all"
"02065606600","all"
"02065606601","all"
"02065606602","all"
"02065606603","all"
"02065606604","all"
"02065606605","all"
"02065607400","all"
"02065607401","all"
"02065607402","all"
"02065607403","all"
"02065607404","all"
"02065607405","all"
"020656k9200","all"
"020656k9201","all"
"020656k9202","all"
"020656k9203","all"
"020656k9204","all"
"020656k9205","all"
"02065700201","all"
"02065700202","all"
"02065700203","all"
"02065700204","all"
"02065700205","all"
"02065700213","all"
"02065700301","all"
"02065700302","all"
"02065700303","all"
"02065700304","all"
"02065700305","all"
"02065700313","all"
"02065700401","all"
"02065700402","all"
"02065700403","all"
"02065700404","all"
"02065700405","all"
"02065700413","all"
"02065702101","all"
"02065702102","all"
"02065702103","all"
"02065702104","all"
"02065702105","all"
"02065702113","all"
"02065702401","all"
"02065702402","all"
"02065702403","all"
"02065702404","all"
"02065702405","all"
"02065702413","all"
"02065703301","all"
"02065703302","all"
"02065703303","all"
"02065703304","all"
"02065703305","all"
"02065703313","all"
"02065703401","all"
"02065703402","all"
"02065703403","all"
"02065703404","all"
"02065703405","all"
"02065703413","all"
"02065705001","all"
"02065705002","all"
"02065705003","all"
"02065705004","all"
"02065705005","all"
"02065705013","all"
"02065706601","all"
"02065706602","all"
"02065706603","all"
"02065706604","all"
"02065706605","all"
"02065706613","all"
"02065707401","all"
"02065707402","all"
"02065707403","all"
"02065707404","all"
"02065707405","all"
"02065707413","all"
"020657k9201","all"
"020657k9202","all"
"020657k9203","all"
"020657k9204","all"
"020657k9205","all"
"020657k9213","all"
"02065800200","all"
"02065800201","all"
"02065800202","all"
"02065800203","all"
"02065800204","all"
"02065800205","all"
"02065800300","all"
"02065800301","all"
"02065800302","all"
"02065800303","all"
"02065800304","all"
"02065800305","all"
"02065800400","all"
"02065800401","all"
"02065800402","all"
"02065800403","all"
"02065800404","all"
"02065800405","all"
"02065802100","all"
"02065802101","all"
"02065802102","all"
"02065802103","all"
"02065802104","all"
"02065802105","all"
"02065802400","all"
"02065802401","all"
"02065802402","all"
"02065802403","all"
"02065802404","all"
"02065802405","all"
"02065803300","all"
"02065803301","all"
"02065803302","all"
"02065803303","all"
"02065803304","all"
"02065803305","all"
"02065803400","all"
"02065803401","all"
"02065803402","all"
"02065803403","all"
"02065803404","all"
"02065803405","all"
"02065805000","all"
"02065805001","all"
"02065805002","all"
"02065805003","all"
"02065805004","all"
"02065805005","all"
"02065806600","all"
"02065806601","all"
"02065806602","all"
"02065806603","all"
"02065806604","all"
"02065806605","all"
"02065807400","all"
"02065807401","all"
"02065807402","all"
"02065807403","all"
"02065807404","all"
