"sku","stevilo_v_kartonu"
"01040900104",50
"01040900105",50
"01040900113",50
"01040900201",50
"01040900202",50
"01040900203",50
"01040900204",50
"01040900205",50
"01040900213",50
"01040900301",50
"01040900302",50
"01040900303",50
"01040900304",50
"01040900305",50
"01040900313",50
"01040900401",50
"01040900402",50
"01040900403",50
"01040900404",50
"01040900405",50
"01040900413",50
"01040912001",50
"01040912002",50
"01040912003",50
"01040912004",50
"01040912005",50
"01040914501",50
"01040914502",50
"01040914503",50
"01040914504",50
"01040914505",50
"01040921001",50
"01040921002",50
"01040921003",50
"01040921004",50
"01040921005",50
"01040923001",50
"01040923002",50
"01040923003",50
"01040923004",50
"01040923005",50
"01040931001",50
"01040931002",50
"01040931003",50
"01040931004",50
"01040931005",50
"01040935001",50
"01040935002",50
"01040935003",50
"01040935004",50
"01040935005",50
"01040937001",50
"01040937002",50
"01040937003",50
"01040937004",50
"01040937005",50
"01040941001",50
"01040941002",50
"01040941003",50
"01040941004",50
"01040941005",50
"01040944101",50
"01040944102",50
"01040944103",50
"01040944104",50
"01040944105",50
"01040945001",50
"01040945002",50
"01040945003",50
"01040945004",50
"01040945005",50
"01040945013",50
"01040951001",50
"01040951002",50
"01040951003",50
"01040951004",50
"01040951005",50
"01040952001",50
"01040952002",50
"01040952003",50
"01040952004",50
"01040952005",50
"01040954001",50
"01040954002",50
"01040954003",50
"01040954004",50
"01040954005",50
"01040954013",50
"01040955501",50
"01040955502",50
"01040955503",50
"01040955504",50
"01040955505",50
"01040960001",50
"01040960002",50
"01040960003",50
"01040960004",50
"01040960005",50
"01040961001",50
"01040961002",50
"01040961003",50
"01040961004",50
"01040961005",50
"01040961013",50
"01040967001",50
"01040967002",50
"01040967003",50
"01040967004",50
"01040967005",50
"01040973201",50
"01040973202",50
"01040973203",50
"01040973204",50
"01040973205",50
"01040973301",50
"01040973302",50
"01040973303",50
"01040973304",50
"01040973305",50
"010409k0701",50
"010409k0702",50
"010409k0703",50
"010409k0704",50
"010409k0705",50
"010409l9701",50
"010409l9702",50
"010409l9703",50
"010409l9704",50
"010409l9705",50
"01041400101",40
"01041400102",40
"01041400103",40
"01041400104",40
"01041400105",40
"01041400113",40
"01041400201",40
"01041400202",40
"01041400203",40
"01041400204",40
"01041400205",40
"01041400213",40
"01041400301",40
"01041400302",40
"01041400303",40
"01041400304",40
"01041400305",40
"01041400313",40
"01041400401",40
"01041400402",40
"01041400403",40
"01041400404",40
"01041400405",40
"01041400413",40
"01041414501",40
"01041414502",40
"01041414503",40
"01041414504",40
"01041414505",40
"01041421001",40
"01041421002",40
"01041421003",40
"01041421004",40
"01041421005",40
"01041423001",40
"01041423002",40
"01041423003",40
"01041423004",40
"01041423005",40
"01041445001",40
"01041445002",40
"01041445003",40
"01041445004",40
"01041445005",40
"01041454001",40
"01041454002",40
"01041454003",40
"01041454004",40
"01041454005",40
"01041460001",40
"01041460002",40
"01041460003",40
"01041460004",40
"01041460005",40
"01041461001",40
"01041461002",40
"01041461003",40
"01041461004",40
"01041461005",40
"01042200101",50
"01042200102",50
"01042200103",50
"01042200104",50
"01042200105",50
"01042200113",50
"01042200201",50
"01042200202",50
"01042200203",50
"01042200204",50
"01042200205",50
"01042200213",50
"01042200301",50
"01042200302",50
"01042200303",50
"01042200304",50
"01042200305",50
"01042200313",50
"01042200401",50
"01042200402",50
"01042200403",50
"01042200404",50
"01042200405",50
"01042200413",50
"01042210001",50
"01042210002",50
"01042210003",50
"01042210004",50
"01042210005",50
"01042237001",50
"01042237002",50
"01042237003",50
"01042237004",50
"01042237005",50
"01042241001",50
"01042241002",50
"01042241003",50
"01042241004",50
"01042241005",50
"01042245001",50
"01042245002",50
"01042245003",50
"01042245004",50
"01042245005",50
"01042254001",50
"01042254002",50
"01042254003",50
"01042254004",50
"01042254005",50
"01042260001",50
"01042260002",50
"01042260003",50
"01042260004",50
"01042260005",50
"01042261001",50
"01042261002",50
"01042261003",50
"01042261004",50
"01042261005",50
"01042300201",40
"01042300202",40
"01042300203",40
"01042300204",40
"01042300205",40
"01042300301",40
"01042300302",40
"01042300303",40
"01042300304",40
"01042300305",40
"01042300401",40
"01042300402",40
"01042300403",40
"01042300404",40
"01042300405",40
"01042312001",40
"01042312002",40
"01042312003",40
"01042312004",40
"01042312005",40
"01042361001",40
"01042361002",40
"01042361003",40
"01042361004",40
"01042361005",40
"01042367001",40
"01042367002",40
"01042367003",40
"01042367004",40
"01042367005",40
"01045500100",50
"01045500101",50
"01045500102",50
"01045500103",50
"01045500104",50
"01045500105",50
"01045500200",50
"01045500201",50
"01045500202",50
"01045500203",50
"01045500204",50
"01045500205",50
"01045500300",50
"01045500301",50
"01045500302",50
"01045500303",50
"01045500304",50
"01045500305",50
"01045500400",50
"01045500401",50
"01045500402",50
"01045500403",50
"01045500404",50
"01045500405",50
"01045514500",50
"01045514501",50
"01045514502",50
"01045514503",50
"01045514504",50
"01045521000",50
"01045521001",50
"01045521002",50
"01045521003",50
"01045521004",50
"01045523000",50
"01045523001",50
"01045523002",50
"01045523003",50
"01045523004",50
"01045531000",50
"01045531001",50
"01045531002",50
"01045531003",50
"01045531004",50
"01045535000",50
"01045535001",50
"01045535002",50
"01045535003",50
"01045535004",50
"01045541000",50
"01045541001",50
"01045541002",50
"01045541003",50
"01045541004",50
"01045541005",50
"01045544100",50
"01045544101",50
"01045544102",50
"01045544103",50
"01045544104",50
"01045545000",50
"01045545001",50
"01045545002",50
"01045545003",50
"01045545004",50
"01045545005",50
"01045551000",50
"01045551001",50
"01045551002",50
"01045551003",50
"01045551004",50
"01045552000",50
"01045552001",50
"01045552002",50
"01045552003",50
"01045552004",50
"01045554000",50
"01045554001",50
"01045554002",50
"01045554003",50
"01045554004",50
"01045554005",50
"01045561000",50
"01045561001",50
"01045561002",50
"01045561003",50
"01045561004",50
"01045561005",50
"01045567000",50
"01045567001",50
"01045567002",50
"01045567003",50
"01045567004",50
"01045573200",50
"01045573201",50
"01045573202",50
"01045573203",50
"01045573204",50
"01045573300",50
"01045573301",50
"01045573302",50
"01045573303",50
"01045573304",50
"010455k0600",50
"010455k0601",50
"010455k0602",50
"010455k0603",50
"010455k0604",50
"010455k0700",50
"010455k0701",50
"010455k0702",50
"010455k0703",50
"010455k0704",50
"010455l9700",50
"010455l9701",50
"010455l9702",50
"010455l9703",50
"010455l9704",50
"01045600100",25
"01045600101",25
"01045600102",25
"01045600103",25
"01045600104",25
"01045600105",25
"01045600200",25
"01045600201",25
"01045600202",25
"01045600203",25
"01045600204",25
"01045600205",25
"01045600300",25
"01045600301",25
"01045600302",25
"01045600303",25
"01045600304",25
"01045600305",25
"01045600400",25
"01045600401",25
"01045600402",25
"01045600403",25
"01045600404",25
"01045600405",25
"01045614500",25
"01045614501",25
"01045614502",25
"01045614503",25
"01045614504",25
"01045614505",25
"01045645000",25
"01045645001",25
"01045645002",25
"01045645003",25
"01045645004",25
"01045645005",25
"01046000100",25
"01046000101",25
"01046000102",25
"01046000103",25
"01046000104",25
"01046000105",25
"01046000200",25
"01046000201",25
"01046000202",25
"01046000203",25
"01046000204",25
"01046000205",25
"01046000300",25
"01046000301",25
"01046000302",25
"01046000303",25
"01046000304",25
"01046000305",25
"01046000400",25
"01046000401",25
"01046000402",25
"01046000403",25
"01046000404",25
"01046000405",25
"01046014500",25
"01046014501",25
"01046014502",25
"01046014503",25
"01046014504",25
"01046014505",25
"01046041000",25
"01046041001",25
"01046041002",25
"01046041003",25
"01046041004",25
"01046041005",25
"01048600162",50
"01048600163",50
"01048600164",50
"01048600165",50
"01048600262",50
"01048600263",50
"01048600264",50
"01048600265",50
"01048600362",50
"01048600363",50
"01048600364",50
"01048600365",50
"01048600462",50
"01048600463",50
"01048600464",50
"01048600465",50
"01048621062",50
"01048621063",50
"01048621064",50
"01048621065",50
"01048631062",50
"01048631063",50
"01048631064",50
"01048631065",50
"01048641062",50
"01048641063",50
"01048641064",50
"01048641065",50
"01048645062",50
"01048645063",50
"01048645064",50
"01048645065",50
"01048673262",50
"01048673263",50
"01048673264",50
"01048673265",50
"010486k0762",50
"010486k0763",50
"010486k0764",50
"010486k0765",50
"01058000201",20
"01058000202",20
"01058000203",20
"01058000204",20
"01058000205",20
"01068100161",20
"01068100162",20
"01068100163",20
"01068100164",20
"01068100165",20
"01068100261",20
"01068100262",20
"01068100263",20
"01068100264",20
"01068100265",20
"01068100361",20
"01068100362",20
"01068100363",20
"01068100364",20
"01068100365",20
"01068100461",20
"01068100462",20
"01068100463",20
"01068100464",20
"01068100465",20
"01068131161",20
"01068131162",20
"01068131163",20
"01068131164",20
"01068131165",20
"01068145061",20
"01068145062",20
"01068145063",20
"01068145064",20
"01068145065",20
"01068170561",20
"01068170562",20
"01068170563",20
"01068170564",20
"01068170565",20
"01068173261",20
"01068173262",20
"01068173263",20
"01068173264",20
"01068173265",20
"01080000101",50
"01080000102",50
"01080000103",50
"01080000104",50
"01080000105",50
"01080000113",50
"01080000201",50
"01080000202",50
"01080000203",50
"01080000204",50
"01080000205",50
"01080000213",50
"01080000301",50
"01080000302",50
"01080000303",50
"01080000304",50
"01080000305",50
"01080000313",50
"01080000401",50
"01080000402",50
"01080000403",50
"01080000404",50
"01080000405",50
"01080000413",50
"01080021001",50
"01080021002",50
"01080021003",50
"01080021004",50
"01080021005",50
"01080023501",50
"01080023502",50
"01080023503",50
"01080023504",50
"01080023505",50
"01080035001",50
"01080035002",50
"01080035003",50
"01080035004",50
"01080035005",50
"01080044101",50
"01080044102",50
"01080044103",50
"01080044104",50
"01080044105",50
"01080045001",50
"01080045002",50
"01080045003",50
"01080045004",50
"01080045005",50
"01080045013",50
"01080054001",50
"01080054002",50
"01080054003",50
"01080054004",50
"01080054005",50
"01080054013",50
"01080073201",50
"01080073202",50
"01080073203",50
"01080073204",50
"01080073205",50
"01080077001",50
"01080077002",50
"01080077003",50
"01080077004",50
"01080077005",50
"010800l9901",50
"010800l9902",50
"010800l9903",50
"010800l9904",50
"010800l9905",50
"010800m0101",50
"010800m0102",50
"010800m0103",50
"010800m0104",50
"010800m0105",50
"01080100101",30
"01080100102",30
"01080100103",30
"01080100104",30
"01080100105",30
"01090200100",30
"01090200101",30
"01090200102",30
"01090200103",30
"01090200104",30
"01090200105",30
"01090200200",30
"01090200201",30
"01090200202",30
"01090200203",30
"01090200204",30
"01090200205",30
"01090200300",30
"01090200301",30
"01090200302",30
"01090200303",30
"01090200304",30
"01090200305",30
"01090200400",30
"01090200401",30
"01090200402",30
"01090200403",30
"01090200404",30
"01090200405",30
"01090223500",30
"01090223501",30
"01090223502",30
"01090223503",30
"01090223504",30
"01090223505",30
"01090235000",30
"01090235001",30
"01090235002",30
"01090235003",30
"01090235004",30
"01090235005",30
"01090244100",30
"01090244101",30
"01090244102",30
"01090244103",30
"01090244104",30
"01090244105",30
"01090245000",30
"01090245001",30
"01090245002",30
"01090245003",30
"01090245004",30
"01090245005",30
"01090273200",30
"01090273201",30
"01090273202",30
"01090273203",30
"01090273204",30
"01090273205",30
"01090277000",30
"01090277001",30
"01090277002",30
"01090277003",30
"01090277004",30
"01090277005",30
"010902l9900",30
"010902l9901",30
"010902l9902",30
"010902l9903",30
"010902l9904",30
"010902l9905",30
"010902m0100",30
"010902m0101",30
"010902m0102",30
"010902m0103",30
"010902m0104",30
"010902m0105",30
"01093700100",10
"01093700101",10
"01093700102",10
"01093700103",10
"01093700104",10
"01093700105",10
"01093700200",10
"01093700201",10
"01093700202",10
"01093700203",10
"01093700204",10
"01093700205",10
"01093700300",10
"01093700301",10
"01093700302",10
"01093700303",10
"01093700304",10
"01093700305",10
"01093700400",10
"01093700401",10
"01093700402",10
"01093700403",10
"01093700404",10
"01093700405",10
"01093743000",10
"01093743001",10
"01093743002",10
"01093743003",10
"01093743004",10
"01093743005",10
"01093767000",10
"01093767001",10
"01093767002",10
"01093767003",10
"01093767004",10
"01093767005",10
"01095000161",50
"01095000162",50
"01095000163",50
"01095000164",50
"01095000165",50
"01095000261",50
"01095000262",50
"01095000263",50
"01095000264",50
"01095000265",50
"01095000361",50
"01095000362",50
"01095000363",50
"01095000364",50
"01095000365",50
"01095000461",50
"01095000462",50
"01095000463",50
"01095000464",50
"01095000465",50
"01095021061",50
"01095021062",50
"01095021063",50
"01095021064",50
"01095021065",50
"01095023561",50
"01095023562",50
"01095023563",50
"01095023564",50
"01095023565",50
"01095035061",50
"01095035062",50
"01095035063",50
"01095035064",50
"01095035065",50
"01095044161",50
"01095044162",50
"01095044163",50
"01095044164",50
"01095044165",50
"01095045061",50
"01095045062",50
"01095045063",50
"01095045064",50
"01095045065",50
"01095054061",50
"01095054062",50
"01095054063",50
"01095054064",50
"01095054065",50
"01095073261",50
"01095073262",50
"01095073263",50
"01095073264",50
"01095073265",50
"01095077061",50
"01095077062",50
"01095077063",50
"01095077064",50
"01095077065",50
"01097037101",10
"01097037102",10
"01097037103",10
"01097037104",10
"01097037105",10
"01097037113",10
"010P4100201",10
"010P4100202",10
"010P4100203",10
"010P4100204",10
"010P4100205",10
"010P4100213",10
"010P4100214",10
"01195000101",10
"01195000102",10
"01195000103",10
"01195000104",10
"01195000105",10
"01195000113",10
"01195000201",10
"01195000202",10
"01195000203",10
"01195000204",10
"01195000205",10
"01195000213",10
"01195000301",10
"01195000302",10
"01195000303",10
"01195000304",10
"01195000305",10
"01195000313",10
"01195000401",10
"01195000402",10
"01195000403",10
"01195000404",10
"01195000405",10
"01195000413",10
"01195043001",10
"01195043002",10
"01195043003",10
"01195043004",10
"01195043005",10
"01195043013",10
"01195067001",10
"01195067002",10
"01195067003",10
"01195067004",10
"01195067005",10
"01195067013",10
"013093k1801",25
"013093k1802",25
"013093k1803",25
"013093k1804",25
"013093k1805",25
"01ID0205400",30
"01ID0205401",30
"01ID0205402",30
"01ID0205403",30
"01ID0205404",30
"01ID0205405",30
"01ID0205413",30
"01ID0205414",30
"01ID0305400",20
"01ID0305401",20
"01ID0305402",20
"01ID0305403",20
"01ID0305404",20
"01ID0305405",20
"01ID0305413",20
"01ID0305414",20
"01W01Qx4500",30
"01W01Qx4501",30
"01W01Qx4502",30
"01W01Qx4503",30
"01W01Qx4504",30
"01W01Qx4505",30
"01W02Qx4400",20
"01W02Qx4401",20
"01W02Qx4402",20
"01W02Qx4403",20
"01W02Qx4404",20
"01W02Qx4405",20
"01W02Wa9700",30
"01W02Wa9701",30
"01W02Wa9702",30
"01W02Wa9703",30
"01W02Wa9704",30
"01W02Wa9705",30
"01W02Wa9713",30
"01W04Wa9700",20
"01W04Wa9701",20
"01W04Wa9702",20
"01W04Wa9703",20
"01W04Wa9704",20
"01W04Wa9705",20
"01W04Wa9713",20
"01W04Wx4900",20
"01W04Wx4901",20
"01W04Wx4902",20
"01W04Wx4903",20
"01W04Wx4904",20
"01W04Wx4905",20
"01ZF01s1899",50
"05ZF01s1899",20
"10140F00200",12
"10140F00201",12
"10140F00202",12
"10140F00203",12
"10140F00204",12
"10140F00205",12
"10140F00213",12
"10140F00214",12
"10140F16200",12
"10140F16201",12
"10140F16202",12
"10140F16203",12
"10140F16204",12
"10140F16205",12
"10140F49300",12
"10140F49301",12
"10140F49302",12
"10140F49303",12
"10140F49304",12
"10140F49305",12
"10140F49313",12
"10140F49314",12
"10141M00200",12
"10141M00201",12
"10141M00202",12
"10141M00203",12
"10141M00204",12
"10141M00205",12
"10180B001a1",72
"10180B001a3",72
"10180B001a4",72
"10180B001a5",72
"10180B001a6",72
"10180B001a7",72
"10180B002a1",72
"10180B002a3",72
"10180B002a4",72
"10180B002a5",72
"10180B002a6",72
"10180B002a7",72
"10180B057a1",72
"10180B057a3",72
"10180B057a4",72
"10180B057a5",72
"10180B057a6",72
"10180B057a7",72
"10180B162a1",72
"10180B162a3",72
"10180B162a4",72
"10180B162a5",72
"10180B162a6",72
"10180B162a7",72
"10180B200a1",72
"10180B200a3",72
"10180B200a4",72
"10180B200a5",72
"10180B200a6",72
"10180B200a7",72
"10180B209a1",72
"10180B209a3",72
"10180B209a4",72
"10180B209a5",72
"10180B209a6",72
"10180B209a7",72
"10180B248a1",72
"10180B248a3",72
"10180B248a4",72
"10180B248a5",72
"10180B248a6",72
"10180B248a7",72
"10180B290a1",72
"10180B290a3",72
"10180B290a4",72
"10180B290a5",72
"10180B290a6",72
"10180B290a7",72
"10180B350a1",72
"10180B350a3",72
"10180B350a4",72
"10180B350a5",72
"10180B350a6",72
"10180B350a7",72
"10180B370a1",72
"10180B370a3",72
"10180B370a4",72
"10180B370a5",72
"10180B370a6",72
"10180B370a7",72
"10180B417a1",72
"10180B417a3",72
"10180B417a4",72
"10180B417a5",72
"10180B417a6",72
"10180B417a7",72
"10180B464a1",72
"10180B464a3",72
"10180B464a4",72
