"sku","teza"
"20K34081304",0.2
"20K34081303",0.18
"20K34081302",0.18
"20K340a0401",0.16
"20K340a0405",0.22
"20K340a0404",0.2
"20K340a0403",0.18
"20K340a0402",0.18
"20K34038501",0.16
"20K34038505",0.22
"20K34038504",0.2
"20K34038503",0.18
"20K34038502",0.18
"20K34087601",0.16
"20K34087605",0.22
"20K34087604",0.2
"20K34087603",0.18
"20K34087602",0.18
"20K34019701",0.16
"20K34019705",0.22
"20K34019704",0.2
"20K34019703",0.18
"20K34019702",0.18
"20K34098001",0.16
"20K34098005",0.22
"20K34098004",0.2
"20K34098003",0.18
"20K34098002",0.18
"20K34035201",0.16
"20K34035205",0.22
"20K34035204",0.2
"20K34035203",0.18
"20K34035202",0.18
"20K34065101",0.16
"20K34065105",0.22
"20K34065104",0.2
"20K34065103",0.18
"20K34065102",0.18
"20K34096301",0.16
"20K34096305",0.22
"20K34096304",0.2
"20K34096303",0.18
"20K34096302",0.18
"20K33067813",0.2
"20K33064613",0.2
"20K33047213",0.2
"20K33034413",0.2
"20K33039313",0.2
"20K33067213",0.2
"20K33065913",0.2
"20K33098313",0.2
"20K33091013",0.2
"20K33045113",0.2
"20K33093713",0.2
"20K33081413",0.2
"20K33090713",0.2
"20K33049813",0.2
"20K33032313",0.2
"20K33090313",0.2
"20K33090813",0.2
"20K33067801",0.16
"20K33067805",0.2
"20K33067804",0.18
"20K33067803",0.18
"20K33067802",0.16
"20K33064601",0.16
"20K33064605",0.2
"20K33064604",0.18
"20K33064603",0.18
"20K33064602",0.16
"20K33047201",0.16
"20K33047205",0.2
"20K33047204",0.18
"20K33047203",0.18
"20K33047202",0.16
"20K33034401",0.16
"20K33034405",0.2
"20K33034404",0.18
"20K33034403",0.18
"20K33034402",0.16
"20K33039301",0.16
"20K33039305",0.2
"20K33039304",0.18
"20K33039303",0.18
"20K33039302",0.16
"20K33067201",0.16
"20K33067205",0.2
"20K33067204",0.18
"20K33067203",0.18
"20K33067202",0.16
"20K33065901",0.16
"20K33065905",0.2
"20K33065904",0.18
"20K33065903",0.18
"20K33065902",0.16
"20K33098301",0.16
"20K33098305",0.2
"20K33098304",0.18
"20K33098303",0.18
"20K33098302",0.16
"20K33091001",0.16
"20K33091005",0.2
"20K33091004",0.18
"20K33091003",0.18
"20K33091002",0.16
"20K33045101",0.16
"20K33045105",0.2
"20K33045104",0.18
"20K33045103",0.18
"20K33045102",0.16
"20K33093701",0.16
"20K33093705",0.2
"20K33093704",0.18
"20K33093703",0.18
"20K33093702",0.16
"20K33081401",0.16
"20K33081405",0.2
"20K33081404",0.18
"20K33081403",0.18
"20K33081402",0.16
"20K33090701",0.16
"20K33090705",0.2
"20K33090704",0.18
"20K33090703",0.18
"20K33090702",0.16
"20K33049801",0.16
"20K33049805",0.2
"20K33049804",0.18
"20K33049803",0.18
"20K33049802",0.16
"20K33032301",0.16
"20K33032305",0.2
"20K33032304",0.18
"20K33032303",0.18
"20K33032302",0.16
"20K33090301",0.16
"20K33090305",0.2
"20K33090304",0.18
"20K33090303",0.18
"20K33090302",0.16
"20K33090801",0.16
"20K33090805",0.2
"20K33090804",0.18
"20K33090803",0.18
"20K33090802",0.16
"20K252j2500",0.19
"20K252j2505",0.19
"20K252j2504",0.19
"20K252j2503",0.19
"20K252j2502",0.19
"20K252j2501",0.19
"20K25288200",0.19
"20K25288205",0.19
"20K25288204",0.19
"20K25288203",0.19
"20K25288202",0.19
"20K25288201",0.19
"20K25267700",0.19
"20K25267705",0.19
"20K25267704",0.19
"20K25267703",0.19
"20K25267702",0.19
"20K25267701",0.19
"20K245j2513",0.26
"20K245j2505",0.26
"20K245j2504",0.26
"20K245j2503",0.26
"20K245j2502",0.26
"20K245j2501",0.26
"20K24588213",0.26
"20K24588205",0.26
"20K24588204",0.26
"20K24588203",0.26
"20K24588202",0.26
"20K24588201",0.26
"20K245p8013",0.26
"20K245p8005",0.26
"20K245p8004",0.26
"20K245p8003",0.26
"20K245p8002",0.26
"20K245p8001",0.26
"20K245p7913",0.26
"20K245p7905",0.26
"20K245p7904",0.26
"20K245p7903",0.26
"20K245p7902",0.26
"20K245p7901",0.26
"20K24400113",0.29
"20K24400105",0.27
"20K24400104",0.27
"20K24400103",0.26
"20K24400102",0.25
"20K24400101",0.23
"20K24420005",0.27
"20K24420004",0.27
"20K24420001",0.23
"20K24420002",0.25
"20K24420003",0.26
"20K24420013",0.29
"20K244i4305",0.27
"20K244i4304",0.27
"20K244i4301",0.23
"20K244i4302",0.25
"20K244i4303",0.26
"20K244i4313",0.29
"20K24441005",0.27
"20K24441004",0.27
"20K24441001",0.23
"20K24441002",0.25
"20K24441003",0.26
"20K24441013",0.29
"20K24439805",0.27
"20K24439804",0.27
"20K24439801",0.23
"20K24439802",0.25
"20K24439803",0.26
"20K24439813",0.29
"20K24423505",0.27
"20K24423504",0.27
"20K24423501",0.23
"20K24423502",0.25
"20K24423503",0.26
"20K24423513",0.29
"20K24434805",0.27
"20K24434804",0.27
"20K24434801",0.23
"20K24434802",0.25
"20K24434803",0.26
"20K24434813",0.29
"20K24452005",0.27
"20K24452004",0.27
"20K24452001",0.23
"20K24452002",0.25
"20K24452003",0.26
"20K24452013",0.29
"20K24407205",0.27
"20K24407204",0.27
"20K24407201",0.23
"20K24407202",0.25
"20K24407203",0.26
"20K24407213",0.29
"20K24414005",0.27
"20K24414004",0.27
"20K24414001",0.23
"20K24414002",0.25
"20K24414003",0.26
"20K24414013",0.29
"20K24400405",0.27
"20K24400404",0.27
"20K24400401",0.23
"20K24400402",0.25
"20K24400403",0.26
"20K24400413",0.29
"20K24400305",0.27
"20K24400304",0.27
"20K24400301",0.23
"20K24400302",0.25
"20K24400303",0.26
"20K24400313",0.29
"20K24467005",0.27
"20K24467004",0.27
"20K24467001",0.23
"20K24467002",0.25
"20K24467003",0.26
"20K24467013",0.29
"20K24400205",0.27
"20K24400204",0.27
"20K24400201",0.23
"20K24400202",0.25
"20K24400203",0.26
"20K24400213",0.29
"20K24300114",0.44
"20K24300113",0.41
"20K24300105",0.38
"20K24300104",0.35
"20K24300103",0.34
"20K24300102",0.32
"20K24300101",0.29
"20K24320005",0.38
"20K24320004",0.35
"20K24320001",0.29
"20K24320002",0.32
"20K24320003",0.34
"20K24320014",0.44
"20K24320013",0.41
"20K243i4305",0.38
"20K243i4304",0.35
"20K243i4301",0.29
"20K243i4302",0.32
"20K243i4303",0.34
"20K243i4314",0.44
"20K243i4313",0.41
"20K24341005",0.38
"20K24341004",0.35
"20K24341001",0.29
"20K24341002",0.32
"20K24341003",0.34
"20K24341014",0.44
"20K24341013",0.41
"20K24339805",0.38
"20K24339804",0.35
"20K24339801",0.29
"20K24339802",0.32
"20K24339803",0.34
"20K24339814",0.44
"20K24339813",0.41
"20K24323505",0.38
"20K24323504",0.35
"20K24323501",0.29
"20K24323502",0.32
"20K24323503",0.34
"20K24323514",0.44
"20K24323513",0.41
"20K24334805",0.38
"20K24334804",0.35
"20K24334801",0.29
"20K24334802",0.32
"20K24334803",0.34
"20K24334814",0.44
"20K24334813",0.41
"20K24352005",0.38
"20K24352004",0.35
"20K24352001",0.29
"20K24352002",0.32
"20K24352003",0.34
"20K24352014",0.44
"20K24352013",0.41
"20K24307205",0.38
"20K24307204",0.35
"20K24307201",0.29
"20K24307202",0.32
"20K24307203",0.34
"20K24307214",0.44
"20K24307213",0.41
"20K24314005",0.38
"20K24314004",0.35
"20K24314001",0.29
"20K24314002",0.32
"20K24314003",0.34
"20K24314014",0.44
"20K24314013",0.41
"20K24300405",0.38
"20K24300404",0.35
"20K24300401",0.29
"20K24300402",0.32
"20K24300403",0.34
"20K24300414",0.44
"20K24300413",0.41
"20K24300305",0.38
"20K24300304",0.35
"20K24300301",0.29
"20K24300302",0.32
"20K24300303",0.34
"20K24300314",0.44
"20K24300313",0.41
"20K24367005",0.38
"20K24367004",0.35
"20K24367001",0.29
"20K24367002",0.32
"20K24367003",0.34
"20K24367014",0.44
"20K24367013",0.41
"20K24300205",0.38
"20K24300204",0.35
"20K24300201",0.29
"20K24300202",0.32
"20K24300203",0.34
"20K24300214",0.44
"20K24300213",0.41
"20K24212205",0.23
"20K24212204",0.2
"20K24212201",0.17
"20K24212202",0.19
"20K24212203",0.18
"20K24212213",0.22
"20K242i4305",0.23
"20K242i4304",0.2
"20K242i4301",0.17
"20K242i4302",0.19
"20K242i4303",0.18
"20K242i4313",0.22
"20K24239805",0.23
"20K24239804",0.2
"20K24239801",0.17
"20K24239802",0.19
"20K24239803",0.18
"20K24239813",0.22
"20K24252005",0.23
"20K24252004",0.2
"20K24252001",0.17
"20K24252002",0.19
"20K24252003",0.18
"20K24252013",0.22
"20K24214005",0.23
"20K24214004",0.2
"20K24214001",0.17
"20K24214002",0.19
"20K24214003",0.18
"20K24214013",0.22
"20K24220005",0.23
"20K24220004",0.2
"20K24220001",0.17
"20K24220002",0.19
"20K24220003",0.18
"20K24220013",0.22
"20K24241005",0.23
"20K24241004",0.2
"20K24241001",0.17
"20K24241002",0.19
"20K24241003",0.18
"20K24241013",0.22
"20K24200405",0.23
"20K24200404",0.2
"20K24200401",0.17
"20K24200402",0.19
"20K24200403",0.18
"20K24200413",0.22
"20K24223505",0.23
"20K24223504",0.2
"20K24223501",0.17
"20K24223502",0.19
"20K24223503",0.18
"20K24223513",0.22
"20K24200305",0.23
"20K24200304",0.2
"20K24200301",0.17
"20K24200302",0.19
"20K24200303",0.18
"20K24200313",0.22
"20K24234805",0.23
"20K24234804",0.2
"20K24234801",0.17
"20K24234802",0.19
"20K24234803",0.18
"20K24234813",0.22
"20K24207205",0.23
"20K24207204",0.2
"20K24207201",0.17
"20K24207202",0.19
"20K24207203",0.18
"20K24207213",0.22
"20K24267005",0.23
"20K24267004",0.2
"20K24267001",0.17
"20K24267002",0.19
"20K24267003",0.18
"20K24267013",0.22
"20K24200205",0.23
"20K24200204",0.2
"20K24200201",0.17
"20K24200202",0.19
"20K24200203",0.18
"20K24200213",0.22
"20K24200105",0.23
"20K24200104",0.2
"20K24200101",0.17
"20K24200102",0.19
"20K24200103",0.18
"20K24200113",0.22
"20K24207405",0.23
"20K24207404",0.2
"20K24207401",0.17
"20K24207402",0.19
"20K24207403",0.18
"20K24207413",0.22
"20K24107405",0.28
"20K24107404",0.28
"20K24107401",0.24
"20K24107402",0.26
"20K24107403",0.26
"20K24107414",0.34
"20K24107413",0.3
"20K24112205",0.28
"20K24112204",0.28
"20K24112201",0.24
"20K24112202",0.26
"20K24112203",0.26
"20K24112214",0.34
"20K24112213",0.3
"20K241i4305",0.28
"20K241i4304",0.28
"20K241i4301",0.24
"20K241i4302",0.26
"20K241i4303",0.26
"20K241i4314",0.34
"20K241i4313",0.3
"20K24139805",0.28
"20K24139804",0.28
"20K24139801",0.24
"20K24139802",0.26
"20K24139803",0.26
"20K24139814",0.34
"20K24139813",0.3
"20K24152005",0.28
"20K24152004",0.28
"20K24152001",0.24
"20K24152002",0.26
"20K24152003",0.26
"20K24152014",0.34
"20K24152013",0.3
"20K24114005",0.28
"20K24114004",0.28
"20K24114001",0.24
"20K24114002",0.26
"20K24114003",0.26
"20K24114014",0.34
"20K24114013",0.3
"20K24120005",0.28
"20K24120004",0.28
"20K24120001",0.24
"20K24120002",0.26
"20K24120003",0.26
"20K24120014",0.34
"20K24120013",0.3
"20K24141005",0.28
"20K24141004",0.28
"20K24141001",0.24
"20K24141002",0.26
"20K24141003",0.26
"20K24141014",0.34
"20K24141013",0.3
"20K24100405",0.28
"20K24100404",0.28
"20K24100401",0.24
"20K24100402",0.26
"20K24100403",0.26
"20K24100414",0.34
"20K24100413",0.3
"20K24123505",0.28
"20K24123504",0.28
"20K24123501",0.24
"20K24123502",0.26
"20K24123503",0.26
"20K24123514",0.34
"20K24123513",0.3
"20K24100305",0.28
"20K24100304",0.28
"20K24100301",0.24
"20K24100302",0.26
"20K24100303",0.26
"20K24100314",0.34
"20K24100313",0.3
"20K24134805",0.28
"20K24134804",0.28
"20K24134801",0.24
"20K24134802",0.26
"20K24134803",0.26
"20K24134814",0.34
"20K24134813",0.3
"20K24107205",0.28
"20K24107204",0.28
"20K24107201",0.24
"20K24107202",0.26
"20K24107203",0.26
"20K24107214",0.34
"20K24107213",0.3
"20K24167005",0.28
"20K24167004",0.28
"20K24167001",0.24
"20K24167002",0.26
"20K24167003",0.26
"20K24167014",0.34
"20K24167013",0.3
"20K24100205",0.28
"20K24100204",0.28
"20K24100201",0.24
"20K24100202",0.26
"20K24100203",0.26
"20K24100214",0.34
"20K24100213",0.3
"20K24100105",0.28
"20K24100104",0.28
"20K24100101",0.24
"20K24100102",0.26
"20K24100103",0.26
"20K24100114",0.34
"20K24100113",0.3
"20K24067000",0.16
"20K24067005",0.23
"20K24067004",0.21
"20K24067003",0.18
"20K24067002",0.18
"20K24067001",0.17
"20K24000300",0.16
"20K24000305",0.23
"20K24000304",0.21
"20K24000303",0.18
"20K24000302",0.18
"20K24000301",0.17
"20K24000200",0.16
"20K24000205",0.23
"20K24000204",0.21
"20K24000203",0.18
"20K24000202",0.18
"20K24000201",0.17
"20K24000100",0.16
"20K24000105",0.23
"20K24000104",0.21
"20K24000103",0.18
"20K24000102",0.18
"20K24000101",0.17
"20K23967013",0.33
"20K23967005",0.31
"20K23967004",0.29
"20K23967003",0.28
"20K23967002",0.27
"20K23967001",0.2
"20K23900413",0.33
"20K23900405",0.31
"20K23900404",0.29
"20K23900403",0.28
"20K23900402",0.27
"20K23900401",0.2
"20K23900313",0.33
"20K23900305",0.31
"20K23900304",0.29
"20K23900303",0.28
"20K23900302",0.27
"20K23900301",0.2
"20K23900213",0.33
"20K23900205",0.31
"20K23900204",0.29
"20K23900203",0.28
"20K23900202",0.27
"20K23900201",0.2
"20K23900113",0.33
"20K23900105",0.31
"20K23900104",0.29
"20K23900103",0.28
"20K23900102",0.27
"20K23900101",0.2
"20K23794105",0.28
"20K23794104",0.27
"20K23794103",0.24
"20K23794102",0.23
"20K23746705",0.28
"20K23746704",0.27
"20K23746703",0.24
"20K23746702",0.23
"20K23796305",0.28
"20K23796304",0.27
"20K23796303",0.24
"20K23796302",0.23
"20K23281313",0.3
"20K23281305",0.28
"20K23281304",0.28
"20K23281303",0.26
"20K23281302",0.24
"20K23281301",0.22
"20K23238513",0.3
"20K23238505",0.28
"20K23238504",0.28
"20K23238503",0.26
"20K23238502",0.24
"20K23238501",0.22
"20K232a0413",0.3
"20K232a0405",0.28
"20K232a0404",0.28
"20K232a0403",0.26
"20K232a0402",0.24
"20K232a0401",0.22
"20K23296313",0.3
"20K23296305",0.28
"20K23296304",0.28
"20K23296303",0.26
"20K23296302",0.24
"20K23296301",0.22
"20K23290313",0.3
"20K23290305",0.28
"20K23290304",0.28
"20K23290303",0.26
"20K23290302",0.24
"20K23290301",0.22
"20K23287613",0.3
"20K23287605",0.28
"20K23287604",0.28
"20K23287603",0.26
"20K23287602",0.24
"20K23287601",0.22
"20K226a2213",0.28
"20K226a2201",0.2
"20K226a2205",0.26
"20K226a2204",0.24
"20K226a2203",0.24
"20K226a2202",0.22
"20K226a2113",0.28
"20K226a2101",0.2
"20K226a2105",0.26
"20K226a2104",0.24
"20K226a2103",0.24
"20K226a2102",0.22
"20K226a0313",0.28
"20K226a0301",0.2
"20K226a0305",0.26
"20K226a0304",0.24
"20K226a0303",0.24
"20K226a0302",0.22
"20K226a0713",0.28
"20K226a0701",0.2
"20K226a0705",0.26
"20K226a0704",0.24
"20K226a0703",0.24
"20K226a0702",0.22
"20K22650613",0.28
"20K22650601",0.2
"20K22650605",0.26
"20K22650604",0.24
"20K22650603",0.24
"20K22650602",0.22
"20K22647313",0.28
"20K22647301",0.2
"20K22647305",0.26
"20K22647304",0.24
"20K22647303",0.24
"20K22647302",0.22
"20K22618513",0.28
"20K22618501",0.2
"20K22618505",0.26
"20K22618504",0.24
"20K22618503",0.24
"20K22618502",0.22
"20K22651913",0.28
"20K22651901",0.2
"20K22651905",0.26
"20K22651904",0.24
"20K22651903",0.24
"20K22651902",0.22
"20K226a2513",0.28
"20K226a2501",0.2
"20K226a2505",0.26
"20K226a2504",0.24
"20K226a2503",0.24
"20K226a2502",0.22
"20K22643613",0.28
"20K22643601",0.2
"20K22643605",0.26
"20K22643604",0.24
"20K22643603",0.24
"20K22643602",0.22
"20K22639413",0.28
"20K22639401",0.2
"20K22639405",0.26
"20K22639404",0.24
"20K22639403",0.24
"20K22639402",0.22
"20K22637613",0.28
"20K22637601",0.2
"20K22637605",0.26
"20K22637604",0.24
"20K22637603",0.24
"20K22637602",0.22
"20K22618413",0.28
"20K22618401",0.2
"20K22618405",0.26
"20K22618404",0.24
"20K22618403",0.24
"20K22618402",0.22
"20K12896399",0.61
"20K128n0799",0.61
"20K12889699",0.61
"20K12451199",0.28
"20K12462299",0.28
"20K11835299",0.67
"20K11896399",0.67
"20K118a6299",0.67
"20K118e5899",0.67
"20K11887199",0.67
"20K11889699",0.67
"193208zzc99",0.3
"193208zzf99",0.3
"193208zze99",0.3
"193208zzd99",0.3
"193208zzb99",0.3
"193208zza99",0.3
"195226zzq99",0.65
"195225zzr99",0.34
"195224zzq99",0.39
"195220zzp99",0.09
"195220zzo99",0.09
"195220zzn99",0.09
"195220zzm99",0.09
"195220zzl99",0.09
"195220zzk99",0.09
"195220zzj99",0.09
"195220zzi99",0.09
"195220zzh99",0.09
"195220zzg99",0.09
"200431u5199",0.86
"20043188199",0.86
"200431b4099",0.86
"20043111299",0.86
"20043112599",0.86
"20401300405",0.08
"20401300400",0.08
"20401300404",0.08
"20401300401",0.08
"20401300402",0.08
"20401300403",0.08
"20401303005",0.08
"20401303000",0.08
"20401303004",0.08
"20401303001",0.08
"20401303002",0.08
"20401303003",0.08
"20401302905",0.08
"20401302900",0.08
"20401302904",0.08
"20401302901",0.08
"20401302902",0.08
"20401302903",0.08
"204013a1205",0.08
"204013a1200",0.08
"204013a1204",0.08
"204013a1201",0.08
"204013a1202",0.08
"204013a1203",0.08
"20401200405",0.13
"20401200400",0.13
"20401200404",0.13
"20401200401",0.13
"20401200402",0.13
"20401200403",0.13
"20401200413",0.13
"20401203005",0.13
"20401203000",0.13
"20401203004",0.13
"20401203001",0.13
"20401203002",0.13
"20401203003",0.13
"20401203013",0.13
"20401202905",0.13
"20401202900",0.13
"20401202904",0.13
"20401202901",0.13
"20401202902",0.13
"20401202903",0.13
"20401202913",0.13
"204012a1205",0.13
"204012a1200",0.13
"204012a1204",0.13
"204012a1201",0.13
"204012a1202",0.13
"204012a1203",0.13
"204012a1213",0.13
"20P445a27w4",0.08
"20P445a27w3",0.08
"20P445a27w2",0.08
"20P445a27w1",0.08
"20P445255w4",0.08
"20P445255w3",0.08
"20P445255w2",0.08
"20P445255w1",0.08
"20P445z96w4",0.08
"20P445z96w3",0.08
"20P445z96w2",0.08
"20P445z96w1",0.08
"20P445094w4",0.08
"20P445094w3",0.08
"20P445094w2",0.08
"20P445094w1",0.08
"20P439z9705",0.1
"20P439z9704",0.1
"20P439z9703",0.1
"20P439z9702",0.1
"20P439z9701",0.1
"20P439z9700",0.1
"20P43925505",0.1
"20P43925504",0.1
"20P43925503",0.1
"20P43925502",0.1
"20P43925501",0.1
"20P43925500",0.1
"20P439z9605",0.1
"20P439z9604",0.1
"20P439z9603",0.1
"20P439z9602",0.1
"20P439z9601",0.1
"20P439z9600",0.1
"20P43907205",0.1
"20P43907204",0.1
"20P43907203",0.1
"20P43907202",0.1
"20P43907201",0.1
"20P43907200",0.1
"20P43967005",0.1
"20P43967004",0.1
"20P43967003",0.1
"20P43967002",0.1
"20P43967001",0.1
"20P43967000",0.1
"20P438z9713",0.14
"20P438z9705",0.14
"20P438z9704",0.14
"20P438z9703",0.14
"20P438z9702",0.14
"20P438z9701",0.14
"20P438z9700",0.14
"20P43825513",0.14
"20P43825505",0.14
"20P43825504",0.14
"20P43825503",0.14
"20P43825502",0.14
"20P43825501",0.14
"20P438z9613",0.14
"20P438z9605",0.14
"20P438z9604",0.14
"20P438z9603",0.14
"20P438z9602",0.14
"20P438z9601",0.14
"20P438z9600",0.14
"20P43807213",0.14
"20P43807205",0.14
"20P43807204",0.14
"20P43807203",0.14
"20P43807202",0.14
"20P43807201",0.14
"20P43807200",0.14
"20P43867013",0.14
"20P43867005",0.14
"20P43867004",0.14
"20P43867003",0.14
"20P43867002",0.14
"20P43867001",0.14
"20P43867000",0.14
"20P43825500",0.14
"20P483z9605",0.15
"20P483z9600",0.11
"20P483z9604",0.13
"20P483z9603",0.14
"20P483z9602",0.12
"20P483z9601",0.12
"20P48307705",0.15
"20P48307700",0.11
"20P48307704",0.13
"20P48307703",0.14
"20P48307702",0.12
"20P48307701",0.12
"20P482z9600",0.13
"20P482z9613",0.21
"20P482z9605",0.2
"20P482z9604",0.17
"20P482z9603",0.16
"20P482z9602",0.15
"20P482z9601",0.14
"20P48207700",0.13
"20P48207713",0.21
"20P48207705",0.2
"20P48207704",0.17
"20P48207703",0.16
"20P48207702",0.15
"20P48207701",0.14
"20P359v8900",0.34
"20P359v8905",0.34
"20P359v8901",0.63
"20P359v8902",0.63
"20P359v8903",0.63
"20P359v8904",0.63
"20P358v8900",0.71
"20P358v8913",0.71
"20P358v8901",0.71
"20P358v8902",0.71
"20P358v8903",0.71
"20P358v8904",0.71
"20P358v8905",0.71
"201009v8900",0.46
"201009v8905",0.46
"201009v8901",0.46
"201009v8902",0.46
"201009v8903",0.46
"201009v8904",0.46
"201008v8900",0.53
"201008v8913",0.53
"201008v8901",0.53
"201008v8902",0.53
"201008v8903",0.53
"201008v8904",0.53
"201008v8905",0.53
"20P578i4399",0.06
"20P323z9515",0.5
"20P323z9514",0.5
"20P323z9513",0.5
"20P323z9505",0.5
"20P323z9504",0.5
"20P323z9503",0.5
"20P323z9502",0.5
"20P323z9501",0.5
"20P323z9500",0.5
"20P323u5615",0.5
"20P323u5614",0.5
"20P323u5613",0.5
"20P323u5605",0.5
"20P323u5604",0.5
"20P323u5603",0.5
"20P323u5602",0.5
"20P323u5601",0.5
"20P323u5600",0.5
"20P032z1299",0.04
"20P03209499",0.04
"20101500205",0.19
"20101500204",0.19
"20101500203",0.19
"20101500202",0.19
"20101500201",0.19
"20101500200",0.19
"20401300105",0.08
"204013z1205",0.08
"20401312205",0.08
"20401300205",0.08
"20401309405",0.08
"20401300104",0.08
"204013z1204",0.08
"20401312204",0.08
"20401300204",0.08
"20401309404",0.08
"20401300103",0.08
"204013z1203",0.08
"20401312203",0.08
"20401300203",0.08
"20401309403",0.08
"20401300102",0.08
"204013z1202",0.08
"20401312202",0.08
"20401300202",0.08
"20401309402",0.08
"20401300101",0.08
"204013z1201",0.08
"20401312201",0.08
"20401300201",0.08
"20401309401",0.08
"20401300100",0.08
"204013z1200",0.08
"20401312200",0.08
"20401300200",0.08
"20401309400",0.08
"20401200113",0.13
"204012z1213",0.13
"20401212213",0.13
"20401200213",0.13
"20401209413",0.13
"20401200105",0.13
"204012z1205",0.13
"20401212205",0.13
"20401200205",0.13
"20401209405",0.13
"20401200104",0.13
"204012z1204",0.13
"20401212204",0.13
"20401200204",0.13
"20401209404",0.13
"20401200103",0.13
"204012z1203",0.13
"20401212203",0.13
"20401200203",0.13
"20401209403",0.13
"20401200102",0.13
"204012z1202",0.13
"20401212202",0.13
"20401200202",0.13
"20401209402",0.13
"20401200101",0.13
"204012z1201",0.13
"20401212201",0.13
"20401200201",0.13
"20401209401",0.13
"20401200100",0.13
"204012z1200",0.13
"20401212200",0.13
"20401200200",0.13
"20401209400",0.13
"20P578w5599",0.06
"20P57823599",0.06
"20P359r5900",0.34
"20P359r5905",0.34
"20P359r5901",0.63
"20P359r5902",0.63
"20P359r5903",0.63
"20P359r5904",0.63
"20P35900200",0.34
"20P35900205",0.34
"20P359u5300",0.34
"20P359u5305",0.34
"20P358r5900",0.71
"20P358r5913",0.71
"20P358r5901",0.71
"20P358r5902",0.71
"20P358r5903",0.71
"20P358r5904",0.71
"20P358r5905",0.71
"201009r5900",0.46
"201009r5905",0.46
"201009r5901",0.46
"201009r5902",0.46
"201009r5903",0.46
"201009r5904",0.46
"20100900200",0.46
"20100900205",0.46
"201009u5300",0.46
"201009u5305",0.46
"201008r5900",0.53
"201008r5913",0.53
"201008r5901",0.53
"201008r5902",0.53
"201008r5903",0.53
"201008r5904",0.53
"201008r5905",0.53
"20P57800299",0.06
"20P578v8199",0.06
"20P57803099",0.06
"20P57812299",0.06
"20P578u5899",0.06
"20P578v8299",0.06
"20P578v8399",0.06
"20P57810199",0.06
"20P35900201",0.63
"20P35900202",0.63
"20P35900203",0.63
"20P35900204",0.63
"20P35800200",0.71
"20P35800213",0.71
"20P35800201",0.71
"20P35800202",0.71
"20P35800203",0.71
"20P35800204",0.71
"20P35800205",0.71
